Proteins	Genes	Cerebellum	Frontal_Cortex	Heart	Kidney	Liver	Lung	Spleen	Amygdala	Entorhinal_Cortex	Gut	Olfactory_Bulb	Striatum	Thalamus	Substantia_Nigra
Q8BUG2	Cndp1	NA	NA	NA	12.20683223	NA	NA	NA	NA	NA	6.327221299	NA	NA	NA	NA
Q8BUH1	Txnl4b	9.646803869	9.245135392	9.328221419	8.984882459	9.969901187	8.136174741	9.220477443	8.278484446	8.475359471	6.795250405	8.087837179	7.993369385	8.18384709	7.937582617
Q8BUH8	Senp7	11.03783603	9.395802348	NA	9.023161696	7.469487473	10.00607122	12.44800318	10.24544031	10.09863338	9.453745583	11.53544634	10.29663528	10.87185741	9.510072727
Q8BUI3	LRWD1	5.71543478	NA	NA	9.298556	NA	NA	9.07284458	10.23225735	8.883909858	6.977818982	10.32879802	10.0239296	9.625437354	9.633574622
Q8BUK6	Hook3	9.734250667	9.988543662	NA	10.12240397	9.913658796	11.1164043	10.04505321	10.26628565	10.35130749	9.406880097	10.00388187	9.65864124	9.941522019	10.32852195
Q8BUL5	Klhl7	9.838173878	11.15961204	NA	NA	NA	NA	NA	9.587961396	10.80743049	10.8044055	9.294468454	10.41706472	9.06621084	9.799039574
Q8BUL6	Plekha1	12.21771754	12.57489641	9.631016457	11.52169991	7.290566248	13.0681273	12.32428688	12.66931014	12.84623545	12.05948812	13.09108215	12.86023339	12.66308862	12.94700413
Q8BUL6-2	Plekha1	6.588902374	NA	NA	6.021662208	NA	NA	6.403403854	NA	5.81421839	6.837723531	6.632189028	NA	NA	NA
Q8BUM3	Ptpn7	NA	NA	10.11657184	NA	NA	10.46265284	13.06369187	NA	NA	10.36812078	NA	NA	NA	NA
Q8BUM6	Fam163b	NA	12.35489294	NA	NA	NA	NA	NA	12.5706067	12.29643095	NA	12.78671828	11.29673426	10.88263203	NA
Q8BUM9;Q8BUM9-2	Usp43	NA	7.036944776	NA	NA	NA	9.373262768	NA	NA	6.390907232	12.73751716	NA	NA	NA	NA
Q8BUN5	Smad3	6.926494981	10.14644262	NA	10.21087683	NA	10.2843476	11.02747736	10.24220639	11.01415957	11.59757238	9.984163974	10.63509689	10.36666656	9.613045319
Q8BUN9	Slc24a2	9.848623789	11.05397627	NA	8.296043578	NA	NA	NA	10.33433174	10.90014128	NA	10.17867987	11.1821872	9.975528236	10.58554253
Q8BUR3;Q8BUR3-2	Foxj3	10.7438885	11.04845019	NA	9.365787479	7.224472831	8.77969582	10.71200715	10.88674051	11.526112	10.98421792	10.91771987	10.83393435	11.04507784	10.8795043
Q8BUR4	Dock1	13.19037718	12.40091305	11.05504458	13.4436722	11.27269753	13.57737296	11.92278681	12.69514854	12.26349616	13.11211668	12.36455643	12.48972572	12.78736645	13.10918593
Q8BUR9	Mzt1	13.52806297	13.50001952	NA	NA	NA	10.72057534	13.008406	13.85064125	13.77154173	11.47864613	13.77133017	13.58408065	13.74879088	13.57996115
Q8BUV3	Gphn	16.94871193	17.05892057	14.07891951	15.90560639	16.58111864	14.60942902	14.07841365	17.34095733	17.19188994	15.20411453	17.24356801	17.34225035	17.01477719	17.24755746
Q8BUV8	Gpr107	11.34973601	11.96207685	10.68020185	11.42818745	11.17531056	10.91279912	11.02690347	10.86969715	10.29877594	11.31695813	9.988946098	9.74800855	10.58918224	10.97811567
Q8BUX5	Rhbg	NA	NA	NA	14.60355841	10.734418	10.76232685	NA	NA	NA	9.937426185	NA	NA	NA	NA
Q8BUY5	Timmdc1	12.88013851	12.77473272	15.61052949	13.47474411	13.66256358	11.71967899	11.41158557	12.88591253	12.78363699	13.02618137	12.96495169	12.9707196	12.87068494	13.05266478
Q8BUY8	Gprasp2	13.32667097	12.25766745	NA	NA	6.238409252	6.266968263	7.23960909	13.53498095	12.80216427	6.65833455	12.53577244	12.03735957	13.79873997	13.39640805
Q8BUY9	Pggt1b	12.03201687	11.01797082	13.11855755	12.5029862	12.46990727	13.08015846	13.05664284	11.19435863	11.73237442	11.67396395	12.05256678	10.44825842	11.44371866	11.74193624
Q8BV11	Rhobtb3	10.36418291	10.17590356	9.167247202	9.261783969	10.59312694	10.55849952	9.984591258	10.05400401	9.972135143	9.429437807	10.34529174	9.797997489	10.3104916	10.6272319
Q8BV13	Cops7b	13.60093293	14.34101034	12.41046813	12.73148412	12.54862104	13.21826077	15.08737667	15.15529352	16.67885521	14.55920744	16.04008764	15.51958959	15.50635333	15.03427987
Q8BV49	Pyhin1	NA	NA	8.644096271	11.63079218	10.9270771	13.55295548	17.37811532	NA	NA	12.33076903	NA	NA	NA	NA
Q8BV57	Ssc5d	NA	NA	7.388921603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8BVA2	Tmem222	12.65475692	12.54081173	NA	10.93900938	10.17046675	10.05086678	11.44025265	13.25112025	13.0547671	12.61550649	13.08669307	13.35198084	13.32305231	12.96910586
Q8BVA5	Ldah	13.63825437	13.25640286	14.18310387	13.51046897	15.19967873	13.29880353	13.93190974	14.92498101	13.96223474	14.49702888	14.4076474	13.88887045	12.99738415	13.74881038
Q8BVC4	Ccdc68	NA	NA	NA	6.835113259	NA	11.97593685	NA	NA	NA	11.14303309	NA	NA	NA	NA
Q8BVD5	Mpp7	12.12301739	10.10829409	13.37657603	14.18160363	11.70638907	13.4285434	11.38169075	11.10816909	10.14914003	12.80267282	12.58557489	11.04749868	11.15794793	11.01516873
Q8BVE3	Atp6v1h	17.96462047	18.59872414	13.55902357	17.58428623	14.4679369	15.2177326	15.21546214	18.50609202	18.65630323	14.59446298	18.19314227	18.64548131	18.4379266	18.34182071
Q8BVE8;Q8BVE8-2	Nsd2	9.033089036	6.883440385	NA	8.132070016	NA	7.424738174	8.494577515	8.133714196	7.79166348	9.221224407	8.012232412	8.083453234	6.857774973	7.021660656
Q8BVF2	Pdcl3	12.97505893	12.98781596	13.67254403	13.31973195	12.97986994	14.16676812	14.71348334	12.85706596	12.89077417	15.09646078	13.09414928	13.0390351	13.01995326	13.06862879
Q8BVF6;Q8K094;Q91WP1	Pvr	8.143747	NA	13.85089037	9.269035041	9.931753669	14.38101142	8.545060665	10.39195453	10.37322204	11.76461847	11.51549649	10.06806764	9.146411213	10.81002392
Q8BVF7;Q8BVF7-2	Aph1a	11.41416802	12.16498282	12.73772723	11.19340335	12.06834417	12.26487344	11.49206511	11.82301991	11.44615534	12.88885421	11.6722877	11.2955243	10.88849462	11.263292
Q8BVG4	Dpp9	13.03487479	13.43553956	12.7942302	12.11093346	13.25521913	12.98604811	13.60229619	13.29521777	13.48948693	12.87305842	13.45110511	13.72012202	13.2871742	13.3513153
Q8BVG5	Galnt14	NA	10.38470169	NA	11.81917562	NA	NA	NA	11.78972959	NA	NA	9.980463655	NA	8.61062787	9.79044157
Q8BVG8	Nat14	13.27664355	14.41724583	9.661324309	11.82332488	NA	11.06784692	11.70262593	14.08259064	14.46641546	10.03702018	14.57138488	14.7260748	14.03192779	13.82789929
Q8BVI4	Qdpr	19.87316642	18.59637708	17.91186594	18.78127933	20.05327983	16.93752465	16.95134424	19.30289151	18.68902438	16.66147404	18.69694993	19.32448275	19.54293812	20.22084752
Q8BVI5	Stx16	14.75182189	15.01566835	13.13933632	13.22504863	12.79401948	13.16127971	12.69826091	14.96341754	14.64473796	12.91701145	14.08351992	14.48202097	14.83565302	14.625667
Q8BVK9	Sp110	NA	NA	8.327798627	10.12431111	5.638888656	13.21996051	15.35243905	10.32736264	9.637500776	12.34752512	NA	NA	NA	NA
Q8BVL3	Snx17	12.74415761	12.76989086	12.58675619	13.38700398	11.06116598	12.82245839	12.81255105	13.20330237	12.79465266	12.6645399	12.72600975	12.69783754	13.48798117	13.10330499
Q8BVP5;Q99K78	Csnk1g2	12.69529397	12.88567236	8.318188879	10.62914512	7.456914096	12.27127618	12.69611109	12.34988905	12.60118053	9.87571027	11.90448664	12.03574734	12.96251695	12.46565961
Q8BVQ5	Ppme1	16.86188055	17.72593388	15.8598074	13.97821489	13.5999618	14.68938816	14.89180329	17.30901717	17.45778096	15.09944448	16.97690576	17.31236712	17.2899281	17.25407286
Q8BVR6	Rspry1	9.741913617	9.381213434	NA	8.711688543	8.172467166	8.812235741	8.511648507	9.23771711	9.273623724	8.73898033	9.475592858	9.480036621	9.290845949	9.394098374
Q8BVU5	Nudt9	14.29662263	14.2800241	13.92961229	13.42219207	13.63401896	13.70572753	13.87456064	14.40284726	14.51628787	13.6899408	14.55189683	14.34671816	14.37888842	14.41200984
Q8BVW3	Trim14	NA	NA	NA	NA	13.51489677	9.620587511	12.89722468	NA	NA	12.84033786	NA	NA	NA	NA
Q8BVZ1	Plin5	9.730778354	NA	14.23096871	NA	13.23690968	NA	NA	NA	9.065648246	NA	9.428889264	7.998162508	9.805861389	10.84304368
Q8BVZ5	Il33	12.98717521	12.22083197	NA	11.49681159	NA	12.78972768	10.13258431	13.48417997	12.95874199	12.9842068	12.5264707	13.45678847	13.22347553	14.00387454
Q8BW22	Ss18l1	11.44002297	12.22198139	NA	NA	NA	NA	NA	12.39462073	12.96556687	NA	13.3781496	12.69541701	12.27940714	11.5448234
Q8BW41-2	Pomgnt2	13.97886698	13.76186607	10.70091669	10.21090765	10.70318598	11.92197548	9.460205366	14.46757951	13.91990879	11.6789933	13.22880236	13.96865544	14.81287831	14.44417825
Q8BW56;Q8BW56-2	Gtdc1	8.634119807	8.86187135	NA	5.681855129	6.262350974	6.496784402	7.045194862	8.504930648	9.392278539	NA	9.568353398	8.280694189	8.477498729	8.350625175
Q8BW75	Maob	16.92944905	17.33852349	18.53906545	14.71101757	18.89820433	17.38149002	12.9398739	17.40422601	16.88796445	17.7538987	16.53362043	17.34788762	17.7464406	17.37156714
Q8BW86	Arhgef33	15.28138461	12.66974241	10.46494024	NA	NA	8.702826431	NA	10.81208718	10.46123256	10.41585079	10.28196805	10.93805848	11.32446376	10.63169259
Q8BW96	Camk1d	15.56210136	16.28809257	13.54833794	11.87660533	10.90299402	13.68577872	14.56420707	16.10469039	16.34773236	15.0907284	15.69752048	16.36689135	15.90406277	16.11242033
Q8BWA5	Klhl31	NA	NA	10.46623164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8BWB6	Steap2	10.90323205	NA	NA	NA	9.784880206	NA	NA	13.96360645	NA	NA	6.361444212	NA	NA	NA
Q8BWD8	Cdk19	12.31032542	10.90322267	6.820412586	NA	NA	9.078802523	11.50952952	9.058427906	10.70329579	7.934444652	12.07177132	11.9982556	7.744953466	7.810148681
Q8BWF0	Aldh5a1	18.50422652	18.07278284	17.24922301	17.35778857	17.64128075	14.69835498	12.83722561	18.59689711	18.14681425	14.99304847	18.07344054	18.31089472	18.78076596	18.83112533
Q8BWF2	Gimap5	NA	NA	NA	8.900982613	NA	9.568511632	12.43031206	NA	NA	NA	NA	NA	NA	NA
Q8BWG8	Arrb1	16.31445274	16.32441541	13.75516613	14.73177832	14.25480128	16.71005812	15.8444609	16.37934304	16.48640529	15.70753117	16.23952922	16.64038386	16.58643791	16.3273155
Q8BWG8-2	Arrb1	6.844403107	NA	9.545798617	11.84239166	10.68273414	13.69536357	12.99240289	6.341811696	6.020412994	12.29827634	7.19118828	NA	NA	NA
Q8BWG9	Orai1	11.21705397	11.28649928	10.68716647	12.73501787	10.92755658	11.55283105	11.11623872	11.35813186	10.94493192	10.78704706	10.81186799	10.10212951	10.05248789	10.05803793
Q8BWJ3	Phka2	9.446981651	9.876759573	9.758300372	9.248530838	12.9652495	9.0922438	9.793533139	10.08658178	10.54939864	8.654176712	9.167269544	10.67981718	10.73989953	10.18704071
Q8BWM0	Ptges2	15.64706376	15.61994547	16.94605367	16.36213278	15.36558888	14.14727288	13.94935363	15.63419938	15.49526845	15.26931113	15.83053007	15.46720334	15.41918344	15.73284767
Q8BWN8	Acot4	9.925408933	NA	NA	15.75516109	15.33993423	NA	NA	10.36111483	NA	13.09796225	NA	NA	NA	NA
Q8BWP5	Ttpa	10.83756134	6.806352998	NA	11.33945015	17.83399977	NA	NA	8.010741733	7.020305258	NA	10.38222009	7.586781073	7.698205413	8.948924479
Q8BWP8	B4gat1	12.3444454	11.93285071	14.06895489	10.15967681	10.67925042	9.642270168	8.750978209	12.62910763	12.46072093	NA	11.65734928	12.37280561	12.6917952	12.42061581
Q8BWQ1	Ugt2a3	NA	NA	NA	11.21108332	18.43591867	NA	NA	NA	8.681447744	13.95948647	9.12451137	NA	NA	9.41663473
Q8BWQ6	Vps35l	14.61414733	15.37866411	13.3401093	14.27119142	13.94226042	15.20593771	14.655037	14.98891896	14.93941196	14.35062611	13.95519225	13.84691676	14.91672962	15.82014307
Q8BWR2	Pithd1	14.85036436	14.42535978	12.30478429	11.37810142	12.42542589	12.80821418	13.35165042	14.68221784	14.26873174	11.74380164	13.82986266	14.3286716	15.06810913	14.76937733
Q8BWR4;Q8BWR4-2;Q8BWR4-3	Usp40	NA	NA	NA	5.650222908	6.885970247	6.623966044	5.77955067	NA	NA	NA	NA	NA	NA	NA
Q8BWR8	Rhpn2	10.59803976	8.624456475	12.9321339	10.77634615	11.61769741	10.68531263	8.25826212	9.683459198	9.2921674	12.40491308	10.08299764	9.098586938	10.31396874	10.47559294
Q8BWS5	Gprin3	12.43815578	13.42809947	6.022551759	10.83948632	13.67955779	11.40383511	11.03448228	14.02806416	13.59718933	13.04722741	11.58192895	15.6704036	13.72077985	13.32696887
Q8BWT1	Acaa2	17.47397731	17.00583049	22.98468499	20.27541465	22.5999869	19.26505513	17.56708225	17.44456233	17.14010349	18.63641047	17.54721754	17.02331593	17.4009512	17.42617095
Q8BWT5	Dip2a	7.615287617	NA	NA	NA	NA	NA	NA	5.847783333	5.6856559	NA	5.95783232	6.101857589	6.445290138	7.092590647
Q8BWU3	Fam131a	NA	8.573290868	NA	NA	NA	NA	NA	8.277085631	8.971370909	NA	7.796526311	7.715861661	NA	NA
Q8BWU5	Osgep	13.54576745	12.70798113	13.3086372	13.69110867	13.97179865	13.36028371	14.70493875	12.82401529	13.29877835	14.13406927	13.87555128	13.52472355	13.23120245	13.21120783
Q8BWU8	Etnppl	14.81153091	12.85220973	NA	11.66908551	16.07623932	NA	7.850885098	13.86496889	12.60810632	NA	13.60375007	12.48800166	14.73705674	14.49327488
Q8BWW4;uc007xqn.2	Larp4;	12.14457364	11.70421508	10.89410658	14.33393082	14.42599951	11.60882756	12.8617234	11.10800599	12.10639717	14.3923784	12.38430204	12.38187855	12.09488845	11.31129614
Q8BWW9	Pkn2	11.81799974	10.66892444	11.01602783	13.26894656	13.2299344	14.00334402	13.19548634	11.49157508	10.97500369	14.20014306	12.0146669	11.65287804	11.4785602	11.74785935
Q8BWY2	Clec1a	NA	NA	9.402068324	8.944666704	10.36991516	13.47276726	7.662418036	NA	NA	NA	10.33938175	NA	NA	NA
Q8BWY3	Etf1	14.49845745	15.36497855	13.19276777	15.37296428	15.52598199	15.23002154	16.20329577	15.54492588	15.33045215	16.2142311	14.997376	15.22646242	15.59381318	15.53537985
Q8BWY4	Mblac1	12.60720359	12.86633026	12.86057702	11.62289106	10.53549498	12.23531771	13.12554099	13.43062167	13.18744987	10.35742695	12.75587634	13.02318617	13.40723151	13.1967751
Q8BWY7;Q8BWY7-2;Q8BWY7-3	Slc39a11	9.29395872	10.36478566	NA	11.15066453	11.44925226	9.822990446	10.02148514	10.73972434	10.83585089	13.28302065	9.773832133	11.59231411	10.41921252	10.48131533
Q8BWZ3	Naa25	13.47082651	13.58069568	12.82358495	12.52208337	12.35339059	11.59281373	13.12006567	13.7136739	13.49363583	13.12907566	13.76078924	13.6007774	13.53814199	13.3705502
Q8BX02	Kank2	12.3976395	11.44980016	14.64085224	14.06738283	13.83497616	16.38897293	15.04501298	11.64996634	11.73754206	15.48276377	13.17334777	11.35735361	10.5217008	12.28901309
Q8BX05;Q8BX05-2;Q8BX05-3	Gk5	NA	NA	NA	7.66470792	NA	NA	NA	NA	NA	8.3836919	8.483865141	NA	NA	NA
Q8BX09	Rbbp5	13.43727564	12.61418924	9.264328523	11.72367075	12.38523451	12.8083805	14.06745108	11.82616871	12.57452881	12.79570547	12.98755513	12.04357464	12.79012876	11.87705346
Q8BX10	Pgam5	14.18149817	15.82294358	12.77541731	12.79314662	14.11199255	12.86298308	14.79345812	15.35087098	15.69510426	14.23166823	15.34072378	15.13004489	15.08840326	14.49674671
Q8BX10-2	Pgam5	9.792229598	11.29962028	NA	8.473915045	9.73285297	7.355012257	10.20635948	10.42161916	10.58934241	9.997936739	9.880760622	9.931367868	10.28263457	9.923563864
Q8BX57;Q8BX57-2	Pxk	13.03108641	12.8118274	9.730847049	12.64081047	12.04167766	13.34796551	14.25500034	12.86395046	12.52891106	12.50368232	13.02263816	12.29898524	12.92594872	13.03996718
Q8BX70	Vps13c	13.93151471	14.31940463	14.16002637	12.85371405	13.71165468	14.125122	13.37869015	14.40760413	14.37883077	13.23004797	14.29097689	14.34143969	14.607443	14.33932226
Q8BX80	Engase	13.07874355	12.9533604	12.15964376	13.26295785	12.7684368	13.52013513	13.86645205	13.45331249	13.57425392	14.52531089	12.68079134	13.53674408	13.32539248	13.50031221
Q8BX90	Fndc3a	12.05399654	11.58185281	13.03526655	13.17838727	13.91824665	12.00537166	12.6712915	11.56252323	11.4177803	13.83351174	11.79177513	11.65215426	13.09309957	12.3477573
Q8BX94	Osbpl2	14.4332309	14.64037359	12.23724772	13.88031027	12.66863833	13.00215154	13.08614305	14.46699278	14.32013933	12.88907183	14.23302364	14.30358088	14.77763517	14.60687643
Q8BXA0	Lrfn5	10.84325614	13.09839748	NA	NA	NA	NA	NA	12.62950688	12.59121228	9.291436466	11.11141731	12.33317202	12.75482515	12.67415636
Q8BXA5	Clptm1l	12.04717001	12.17301207	6.310628752	11.03224378	12.10114374	11.9837908	12.40228388	12.45368833	12.35899657	13.28742878	11.98355372	12.94733375	12.41386263	12.17972824
Q8BXC6	Commd2	14.09364503	14.28807743	13.91539504	14.17254095	14.47420579	14.35550214	14.69716443	14.05945458	14.0250098	13.57470274	14.03072186	13.88992965	14.08889307	13.98742089
Q8BXJ8	Znf385b	10.6217169	9.9598571	NA	NA	NA	NA	NA	9.746718901	10.05704366	NA	11.96966488	10.69882112	9.755796458	9.180791857
Q8BXJ9	Tmem62	11.42354001	10.37786207	NA	9.591211782	9.844557232	7.858031099	6.43679208	10.47942852	10.52495206	6.250222191	10.30957065	10.37629339	10.31857763	10.24289014
Q8BXK4	Bmt2	NA	6.5061488	NA	7.937676715	NA	NA	8.090652404	5.627760493	6.200688022	NA	6.118911192	5.919830163	NA	NA
Q8BXK9	Clic5	12.64979119	9.056094931	16.04442684	16.76796159	10.03791976	20.06721806	14.89143895	13.3774912	12.25135578	17.13999319	11.58033435	12.63554549	12.99383921	11.98482126
Q8BXL7	Arfrp1	9.675881946	9.633982052	7.708845073	10.48110761	10.04872493	10.99760806	12.04541296	11.3816454	11.23584107	12.57687352	11.54921229	10.18135763	12.00003535	10.80888085
Q8BXL9;Q8BXL9-2;Q8BXL9-5;Q8BXL9-6	Iffo1	8.423985059	7.688321765	NA	NA	NA	NA	NA	7.457805218	7.475293999	NA	7.791713769	7.540403237	8.399033649	8.743942959
Q8BXN7	Ppm1k	10.09550446	11.03649303	13.53181671	9.256132154	11.90996654	9.668861877	11.28612355	10.61408152	11.40845925	NA	11.53490158	11.24743442	10.82105602	10.92367709
Q8BXQ2	Pigt	13.87257786	13.3777645	11.65255218	12.74552343	13.06612783	12.78727151	13.42039462	13.43945633	13.51604933	13.4145523	12.68902147	13.30812698	13.27094551	13.54658431
Q8BXR1	Slc7a14	14.45172361	14.76927702	NA	NA	NA	NA	NA	15.3449453	15.12743818	8.956658077	13.42899054	14.92585122	15.49943838	15.07299123
Q8BXR9	Osbpl6	14.27659305	13.90306383	8.821320283	13.48826406	10.28347947	13.7254264	NA	13.68994042	13.50502219	11.55494022	12.99098164	13.49099916	13.72081249	14.05788103
Q8BXT1	Rgs8	14.50787646	11.62073643	NA	NA	NA	NA	NA	11.73678827	10.76765667	NA	6.424530784	14.75074687	10.64953377	10.74943335
Q8BXV2	Bri3bp	15.13154735	15.14226311	15.67092841	13.9379185	14.29535435	12.92946785	14.95702295	15.27656565	15.30527551	14.60001813	15.06881196	14.7947832	15.09372067	15.08816324
Q8BXZ1	Tmx3	16.03861479	15.85361023	14.96368462	14.72216432	14.29534442	16.10016322	16.25378383	16.02629462	15.96498593	15.24619304	16.02627023	15.96449227	15.99767243	16.09456155
Q8BY35	Fgd2	12.65578999	13.01916524	NA	NA	NA	10.2933272	13.64542204	12.39175472	11.92900099	9.030213199	11.38466893	13.17066825	12.71458561	12.6643133
Q8BY46	Znf574	6.017402133	NA	NA	NA	NA	NA	7.026145199	NA	NA	NA	NA	NA	7.054234522	NA
Q8BY71	Hat1	10.87992639	11.6241957	9.671976448	11.73398505	10.8735529	10.56636732	13.90422212	11.13941944	10.70933442	13.63909119	11.92095923	10.06132032	10.28668062	10.79923864
Q8BY89	Slc44a2	14.08931553	13.43165347	12.85296254	13.04068243	10.58446881	15.70660889	13.86641047	13.39853859	13.08010314	11.86249501	12.95893335	13.55958676	13.58837834	13.70166425
Q8BY89-2	Slc44a2	11.32385204	10.96746528	10.01047901	9.687361962	9.491989016	11.42827148	11.53133303	11.55566483	11.16795767	8.892643053	10.66215851	11.36186074	11.38481265	11.6126604
Q8BYA0	Tbcd	14.20043167	13.40367146	11.62373881	12.93785947	12.24550469	13.88469598	13.87079355	14.02470737	13.68301396	13.74135915	13.7594644	13.65010287	14.17497093	14.43590598
Q8BYB9	Poglut1	13.26039665	12.33173912	11.11636188	12.35406509	11.79058841	13.18655096	13.61596383	13.58693704	12.73293711	12.60479091	12.09840037	12.94558891	13.69678488	13.87657063
Q8BYC6	Taok3	12.28014646	12.28395239	12.28174456	12.36969907	13.80892796	13.92722727	14.004794	12.54013826	12.87650035	13.9785223	12.12541264	12.65625406	12.11671009	12.3669386
Q8BYF6	Slc5a8	NA	NA	NA	16.73198482	NA	NA	NA	NA	NA	14.04285085	NA	NA	NA	NA
Q8BYI6	Lpcat2	11.70836333	11.00016688	6.706226371	8.081185953	9.569076858	10.13831514	13.83890458	10.9144654	10.76013269	12.68022403	11.70372138	10.69195442	10.65856402	11.53134371
Q8BYI8	Fam234b	12.99152868	13.57029065	9.041723225	NA	10.31542503	NA	6.616136055	14.57844958	13.79166022	11.72658826	13.10779841	13.30106123	14.66257735	14.56391943
Q8BYI9	Tnr	17.90307977	18.42118324	9.85376657	9.663265946	11.44347133	10.04453467	7.957395335	18.19335606	18.33605961	9.308238943	17.22832861	18.20898994	18.06307073	18.17318303
Q8BYK4	Rdh12	9.700618132	8.847915642	12.07009887	9.382558926	NA	11.12483227	12.89372256	10.48877237	9.216785159	8.42353132	10.05074112	9.521357655	10.09650849	8.888474007
Q8BYK5	Phactr3	12.35275827	13.138768	NA	NA	NA	9.172405644	NA	12.86759441	13.28530727	11.16446315	12.93873319	13.09113771	13.03486344	12.91001544
Q8BYK6;Q8BYK6-3	Ythdf3	13.68517453	14.19149639	13.39418253	14.64991301	14.75894702	13.84645257	14.17213962	13.73900088	14.1331586	14.96356878	13.93835278	13.84608296	13.38302373	13.3254518
Q8BYK8	Zc3h6	7.271774854	7.41483964	NA	NA	NA	NA	NA	7.117863808	6.183255124	NA	7.578599403	7.405383196	6.497109672	6.894097126
Q8BYL4	Yars2	13.37845481	13.40558686	14.56379377	14.24522004	13.73513886	10.66231737	11.79572005	13.94949541	13.81286607	13.29066438	13.69433799	13.84654008	13.96287931	14.02855585
Q8BYM7	Rsph4a	NA	NA	NA	NA	NA	13.13083509	NA	8.883184928	6.728436219	11.49415704	12.07551879	7.707667534	10.56851237	8.337241905
Q8BYM8	Cars2	13.98748419	13.57362099	16.00406995	14.55601901	13.91205685	13.31082203	13.83968119	14.18367559	14.09941756	12.70022845	14.23377674	14.09312108	13.95176892	13.89039764
Q8BYN3	Itpk1	14.13636843	14.00393657	9.891063281	11.67423558	12.30097838	11.40471846	12.31865672	15.02462059	14.13936608	15.02871377	14.95257891	14.63221569	15.18757569	15.67044279
